1.50,6.59,0.09,0.00,0.00,-8.34,1207792
1.50,6.59,0.09,0.00,0.00,-8.34,1207895
1.50,6.59,0.09,0.00,0.00,-8.34,1207998
1.50,6.59,0.09,0.00,0.00,-8.34,1208101
1.50,6.59,0.09,0.00,0.00,-8.34,1208204
1.50,6.59,0.09,0.00,0.00,-8.34,1208307
1.50,6.59,0.09,0.00,0.00,-8.34,1208410
1.50,6.59,0.09,400.00,0.00,255.00,1209513
1.50,6.59,0.09,400.00,357.00,41.53,1209616
1.50,6.59,0.09,400.00,449.00,47.58,1209719
1.50,6.59,0.09,400.00,454.00,28.82,1209822
1.50,6.59,0.09,400.00,453.00,-8.23,1209925
1.50,6.59,0.09,400.00,444.00,-19.11,1210028
1.50,6.59,0.09,400.00,428.00,-9.88,1210131
1.50,6.59,0.09,400.00,417.00,-16.11,1210234
1.50,6.59,0.09,400.00,409.00,-21.77,1210337
1.50,6.59,0.09,400.00,408.00,-25.61,1210440
1.50,6.59,0.09,400.00,403.00,-23.63,1210543
1.50,6.59,0.09,400.00,399.00,-9.08,1210646
1.50,6.59,0.09,400.00,399.00,-16.85,1210749
1.50,6.59,0.09,400.00,399.00,-16.19,1210852
1.50,6.59,0.09,400.00,399.00,-15.54,1210955
1.50,6.59,0.09,400.00,399.00,-14.88,1211058
1.50,6.59,0.09,400.00,399.00,-14.15,1211161
1.50,6.59,0.09,400.00,399.00,-13.49,1211264
1.50,6.59,0.09,400.00,399.00,-12.83,1211367
1.50,6.59,0.09,400.00,399.00,-12.17,1211470
1.50,6.59,0.09,400.00,399.00,-11.45,1211573
1.50,6.59,0.09,400.00,399.00,-10.79,1211676
1.50,6.59,0.09,400.00,399.00,-10.13,1211779
1.50,6.59,0.09,400.00,399.00,-9.47,1211882
