1.20,6.56,0.05,0.00,0.00,13.29,4210258
1.20,6.56,0.05,0.00,0.00,13.29,4210361
1.20,6.56,0.05,0.00,0.00,13.29,4210464
1.20,6.56,0.05,0.00,0.00,13.29,4210567
1.20,6.56,0.05,0.00,0.00,13.29,4210670
1.20,6.56,0.05,0.00,0.00,13.29,4210773
1.20,6.56,0.05,0.00,0.00,13.29,4210876
1.20,6.56,0.05,0.00,0.00,13.29,4210979
1.20,6.56,0.05,0.00,0.00,13.29,4211082
1.20,6.56,0.05,0.00,0.00,13.29,4211185
1.20,6.56,0.05,0.00,0.00,13.29,4211288
1.20,6.56,0.05,0.00,0.00,13.29,4211391
1.20,6.56,0.05,400.00,0.00,13.29,4212494
1.20,6.56,0.05,400.00,415.00,-43.42,4212597
1.20,6.56,0.05,400.00,478.00,20.52,4212700
1.20,6.56,0.05,400.00,475.00,-15.66,4212803
1.20,6.56,0.05,400.00,440.00,-3.04,4212906
1.20,6.56,0.05,400.00,419.00,-1.49,4213009
1.20,6.56,0.05,400.00,410.00,-14.85,4213112
1.20,6.56,0.05,400.00,405.00,-4.34,4213215
1.20,6.56,0.05,400.00,403.00,-15.11,4213318
1.20,6.56,0.05,400.00,403.00,-17.07,4213421
1.20,6.56,0.05,400.00,400.00,-14.52,4213524
1.20,6.56,0.05,400.00,400.00,-14.52,4213627
1.20,6.56,0.05,400.00,400.00,-14.52,4213730
1.20,6.56,0.05,400.00,400.00,-14.52,4213833
